YOB,NKID,DEP,PHON,SINC,DAINC,DHVAL,DMORT,DOUTM,DOUTL,DOUTHP,DOUTCC,BAD,AES0,AES1,AES2,AES3,AES4,AES5,AES6,AES7,AES8,AES9,AES10,RES0,RES1,RES2,RES3,RES4
62.0,0.0,0.0,1,0.0,31812.0,0.0,0.0,200.0,0.0,0.0,240.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63.0,0.0,0.0,1,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37.0,1.0,0.0,1,2600.0,13500.0,37856.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36.0,0.0,0.0,1,0.0,0.0,17856.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.0,2.0,0.0,1,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,0.0,0.0,1,0.0,33000.0,28928.0,38464.0,1268.0,600.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,0.0,0.0,1,0.0,56400.0,28928.0,4000.0,92.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,23700.0,0.0,0.0,0.0,320.0,0.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
43.0,3.0,0.0,1,6500.0,28500.0,0.0,0.0,720.0,380.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,2.0,0.0,1,0.0,3884.0,37856.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48.0,1.0,1.0,1,2000.0,45900.0,36928.0,22464.0,800.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10.0,0.0,0.0,1,0.0,20250.0,17856.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28.0,0.0,0.0,1,0.0,27000.0,23392.0,0.0,0.0,0.0,0.0,320.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46.0,3.0,0.0,1,0.0,30464.0,36928.0,34464.0,852.0,560.0,52.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22.0,0.0,0.0,1,5000.0,9000.0,8928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50.0,0.0,0.0,1,0.0,15600.0,20928.0,32000.0,320.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53.0,0.0,0.0,1,0.0,60000.0,12928.0,26464.0,880.0,0.0,0.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15.0,0.0,0.0,1,0.0,15000.0,48928.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,30000.0,0.0,0.0,0.0,580.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
46.0,1.0,0.0,1,3000.0,30000.0,3392.0,62464.0,1200.0,0.0,0.0,100.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43.0,0.0,0.0,1,0.0,9360.0,0.0,0.0,408.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
46.0,2.0,0.0,1,0.0,60000.0,63392.0,54464.0,824.0,0.0,0.0,200.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50.0,1.0,0.0,1,0.0,54000.0,37856.0,54464.0,1088.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44.0,3.0,0.0,1,0.0,49167.0,12928.0,56000.0,308.0,476.0,0.0,56.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34.0,1.0,0.0,1,2000.0,36000.0,0.0,0.0,96.0,200.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44.0,0.0,0.0,1,17800.0,30000.0,37856.0,34464.0,688.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60.0,0.0,0.0,1,0.0,37800.0,0.0,0.0,520.0,400.0,0.0,40.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59.0,0.0,0.0,1,0.0,45000.0,8928.0,54464.0,1176.0,0.0,364.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61.0,0.0,0.0,1,0.0,18900.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
68.0,0.0,0.0,1,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.0,0.0,0.0,1,0.0,57258.0,43392.0,4.0,0.0,0.0,1464.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,8112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56.0,0.0,0.0,1,0.0,15600.0,0.0,0.0,480.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,0.0,1,0.0,13500.0,8928.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41.0,0.0,0.0,1,2500.0,16113.0,0.0,0.0,640.0,552.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65.0,0.0,0.0,1,0.0,25500.0,0.0,0.0,480.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42.0,0.0,0.0,0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
61.0,0.0,0.0,1,0.0,27540.0,50464.0,0.0,984.0,0.0,160.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39.0,2.0,0.0,1,15000.0,0.0,43392.0,4.0,0.0,0.0,0.0,80.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26.0,0.0,0.0,1,0.0,10500.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64.0,0.0,0.0,1,0.0,30870.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31.0,0.0,0.0,1,0.0,40500.0,14464.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
60.0,2.0,0.0,1,10000.0,18264.0,14464.0,0.0,348.0,0.0,340.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,13500.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
28.0,0.0,0.0,1,0.0,14400.0,62464.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11.0,0.0,0.0,1,2910.0,20700.0,46464.0,4.0,0.0,0.0,448.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47.0,1.0,0.0,1,0.0,27000.0,0.0,0.0,576.0,388.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63.0,0.0,0.0,1,0.0,23460.0,0.0,0.0,800.0,200.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
65.0,0.0,0.0,1,0.0,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55.0,2.0,0.0,1,4320.0,21600.0,46464.0,46464.0,744.0,440.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41.0,0.0,0.0,1,0.0,37620.0,928.0,33988.0,0.0,420.0,0.0,160.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
62.0,0.0,0.0,0,0.0,18033.0,54000.0,38000.0,296.0,0.0,56.0,80.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
62.0,0.0,0.0,0,0.0,24327.0,0.0,0.0,280.0,148.0,0.0,40.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35.0,0.0,0.0,1,2000.0,27000.0,0.0,0.0,400.0,0.0,120.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62.0,0.0,0.0,1,0.0,32769.0,25464.0,22064.0,640.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,12300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60.0,0.0,0.0,1,8500.0,40800.0,2928.0,53264.0,960.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
58.0,1.0,0.0,0,14000.0,9000.0,8928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27.0,0.0,0.0,1,768.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
42.0,1.0,0.0,1,0.0,25500.0,54464.0,57600.0,424.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,0.0,0.0,1,2800.0,14400.0,64000.0,32800.0,268.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58.0,0.0,0.0,1,0.0,27000.0,0.0,0.0,0.0,232.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38.0,3.0,0.0,1,15000.0,5760.0,63392.0,34464.0,744.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60.0,1.0,0.0,1,0.0,24000.0,42464.0,24464.0,800.0,0.0,440.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33.0,0.0,0.0,1,14000.0,51000.0,14464.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32.0,0.0,0.0,1,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
67.0,0.0,0.0,1,0.0,19347.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68.0,0.0,0.0,1,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
61.0,0.0,0.0,1,8200.0,36000.0,38464.0,26464.0,704.0,0.0,548.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54.0,1.0,0.0,1,0.0,53208.0,1392.0,14464.0,800.0,420.0,0.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40.0,3.0,0.0,1,0.0,9014.0,9856.0,14464.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47.0,2.0,0.0,1,0.0,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45.0,1.0,0.0,1,0.0,45600.0,3392.0,24928.0,1388.0,500.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18.0,0.0,0.0,1,0.0,27000.0,21248.0,28000.0,240.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62.0,0.0,0.0,0,0.0,22500.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66.0,0.0,0.0,0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50.0,2.0,0.0,1,2200.0,45000.0,8928.0,7264.0,492.0,316.0,0.0,40.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27.0,0.0,0.0,1,0.0,0.0,23392.0,4.0,0.0,200.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,22500.0,0.0,0.0,320.0,400.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60.0,0.0,0.0,0,0.0,20100.0,0.0,0.0,480.0,216.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59.0,0.0,0.0,1,0.0,30699.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48.0,2.0,1.0,1,0.0,14864.0,23392.0,26464.0,528.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30.0,0.0,0.0,1,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46.0,2.0,0.0,1,0.0,36464.0,63392.0,34464.0,960.0,0.0,0.0,1200.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60.0,0.0,0.0,0,0.0,14400.0,0.0,0.0,160.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62.0,0.0,0.0,1,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29.0,0.0,0.0,1,2488.0,31500.0,28928.0,16000.0,320.0,500.0,0.0,80.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42.0,0.0,0.0,1,0.0,30000.0,43392.0,22464.0,800.0,372.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,4.0,0.0,1,0.0,15660.0,18464.0,40000.0,340.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46.0,2.0,0.0,1,2800.0,61500.0,48928.0,40000.0,320.0,0.0,0.0,400.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54.0,0.0,0.0,1,0.0,60000.0,0.0,0.0,408.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65.0,0.0,0.0,0,0.0,18000.0,0.0,0.0,288.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38.0,0.0,0.0,1,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
64.0,0.0,0.0,1,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60.0,0.0,0.0,1,0.0,25500.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58.0,0.0,0.0,1,5600.0,36600.0,62464.0,33264.0,760.0,120.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,12537.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35.0,1.0,0.0,1,7367.0,18087.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65.0,0.0,0.0,1,0.0,26400.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49.0,4.0,0.0,1,1500.0,30000.0,43392.0,14464.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,21000.0,0.0,0.0,640.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11.0,0.0,0.0,1,0.0,0.0,12928.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42.0,0.0,0.0,1,0.0,19092.0,0.0,0.0,0.0,216.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29.0,0.0,0.0,1,11649.0,45000.0,28928.0,26000.0,820.0,300.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54.0,3.0,0.0,1,0.0,37856.0,28032.0,4.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0,0.0,0.0,1,2461.0,16131.0,46464.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57.0,1.0,1.0,1,0.0,27000.0,0.0,0.0,520.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49.0,0.0,0.0,1,0.0,46500.0,54464.0,10464.0,640.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18.0,2.0,0.0,1,0.0,0.0,17856.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46.0,0.0,0.0,1,0.0,43200.0,54464.0,24000.0,340.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62.0,1.0,0.0,1,0.0,9360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27.0,0.0,0.0,1,0.0,20700.0,46464.0,11000.0,192.0,236.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41.0,2.0,0.0,1,3000.0,31500.0,8928.0,34000.0,240.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55.0,0.0,0.0,1,0.0,43632.0,2928.0,34464.0,684.0,0.0,328.0,300.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40.0,0.0,0.0,1,30000.0,0.0,32320.0,54464.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
37.0,0.0,0.0,1,0.0,54464.0,6784.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30.0,0.0,0.0,1,0.0,30000.0,34464.0,4.0,0.0,0.0,52.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
64.0,0.0,0.0,1,0.0,19290.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,1.0,0.0,1,300.0,27000.0,13568.0,20000.0,200.0,0.0,0.0,240.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,6024.0,16000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40.0,1.0,0.0,1,5227.0,11733.0,0.0,0.0,280.0,184.0,76.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22.0,0.0,0.0,1,2200.0,58500.0,56928.0,36.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,14820.0,0.0,0.0,320.0,140.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29.0,0.0,0.0,1,0.0,15000.0,61248.0,54464.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35.0,0.0,0.0,1,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56.0,2.0,1.0,1,0.0,36000.0,28464.0,2464.0,588.0,108.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,1.0,0.0,1,5000.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.0,1.0,0.0,1,4000.0,33000.0,0.0,0.0,552.0,280.0,0.0,160.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55.0,0.0,0.0,1,0.0,46562.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
51.0,0.0,0.0,1,0.0,55131.0,32320.0,48928.0,1600.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,7200.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
53.0,0.0,0.0,1,14700.0,44100.0,8928.0,34464.0,704.0,624.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,7488.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63.0,0.0,0.0,1,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52.0,0.0,0.0,1,15000.0,30000.0,23392.0,26464.0,664.0,0.0,0.0,80.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52.0,0.0,0.0,1,7000.0,39000.0,57856.0,4928.0,1000.0,560.0,360.0,180.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,0,0.0,30000.0,60464.0,0.0,480.0,428.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,0.0,0.0,1,9000.0,24000.0,0.0,0.0,468.0,400.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58.0,0.0,0.0,1,9600.0,0.0,46464.0,12464.0,604.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,15900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42.0,0.0,1.0,1,12000.0,7964.0,0.0,0.0,800.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51.0,3.0,0.0,1,0.0,51000.0,12320.0,4928.0,1108.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38.0,0.0,0.0,1,5600.0,42000.0,20928.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,22200.0,0.0,0.0,352.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
53.0,0.0,1.0,1,0.0,9464.0,57856.0,54464.0,1000.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14.0,0.0,0.0,1,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56.0,0.0,0.0,1,0.0,33000.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55.0,2.0,0.0,1,0.0,31500.0,60928.0,54464.0,960.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18.0,0.0,0.0,0,0.0,0.0,14464.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62.0,0.0,0.0,1,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
