,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
5088,0,27200,110470.0,180982.0,1,1,17.0,0.0,0.0,295.47144922,1.0,30.0,34.766949696
5089,0,27200,61000.0,104044.0,1,6,16.0,0.0,1.0,141.98123448,0.0,30.0,39.546507583
5090,0,27200,101680.0,134864.0,1,4,10.0,0.0,1.0,150.59619803,0.0,29.0,40.880494666
5091,0,27200,97541.0,126368.0,1,2,0.0,1.0,0.0,186.77854794,3.0,38.0,34.81068944
5092,1,27200,61118.0,35184.0,1,1,10.0,4.0,2.0,134.6489043,7.0,23.0,45.25528966
5093,0,27200,24070.0,58216.0,1,6,35.0,0.0,0.0,273.34175724,0.0,24.0,37.639947331
5094,0,27200,58383.0,92484.0,1,6,22.0,1.0,2.0,170.07232349,1.0,20.0,23.809820262
5095,0,27300,66878.0,93656.0,1,4,11.0,0.0,0.0,153.79590463,0.0,20.0,39.085006344
5096,0,27300,72314.0,118839.0,1,6,5.0,0.0,0.0,99.693832459,1.0,31.0,42.343420263
5097,0,27300,44026.0,71597.0,1,6,22.0,0.2545696877380046,1.0,287.22679628,0.0,30.0,38.486948668
5098,0,27300,97373.0,126102.0,1,4,10.0,0.0,1.0,139.13259829,0.0,28.0,39.173553951
5099,0,27300,55973.0,93503.0,1,6,22.0,0.0,1.0,167.74173154,0.0,19.0,26.210175973
5100,0,27300,53223.0,86696.0,1,4,0.0,0.0,0.0,96.070687876,0.0,22.0,34.517790505
5101,0,27300,135823.0,185416.0,1,5,1.0,0.2545696877380046,0.4494423791821561,135.35974766,1.1860550458715597,38.0,32.794976443
5102,1,27300,106221.0,137727.0,1,3,3.0,0.0,0.0,300.57451085,3.0,45.0,32.560359399
5103,0,27300,37636.0,73328.0,1,5,12.0,0.0,0.0,80.792693759,6.0,16.0,34.268228014
5104,0,27300,73760.81719955898,37531.0,2,6,22.0,0.0,0.0,82.660269477,2.0,14.0,29.609847557
5105,0,27300,127260.0,212953.0,1,2,9.0,0.0,0.0,244.1654213,3.0,26.0,21.241194773
5106,0,27300,73760.81719955898,43277.0,1,6,9.0,0.0,0.4494423791821561,101.88661478,1.1860550458715597,14.0,20.808196179
5107,0,27300,149950.0,177309.0,1,2,6.0,0.0,0.0,328.16812274,0.0,35.0,39.159553757
5108,0,27300,73760.81719955898,116708.0,1,5,11.0,0.0,0.0,175.20096024,0.0,26.0,33.747826295
5109,0,27300,140773.0,188414.0,1,2,12.0,0.0,0.0,144.09346485,0.0,37.0,41.482803685
5110,0,27400,99900.0,143437.0,1,5,21.0,0.0,0.0,211.10827714,0.0,12.0,39.110297625
5111,1,27400,113364.0,146520.0,2,4,16.0,1.0,1.0,284.3680179,2.0,13.0,34.627659402
5112,0,27400,73760.81719955898,39858.0,1,6,11.0,1.0,0.4494423791821561,87.379007649,1.1860550458715597,14.0,20.588214357
5113,0,27400,73760.81719955898,121625.0,1,5,7.0,1.0,0.0,154.43784762,0.0,27.0,33.373813672
5114,0,27400,195497.0,246354.0,1,6,8.0,0.0,0.0,89.264427411,1.0,25.0,39.664822994
5115,0,27400,51298.0,90010.0,1,6,6.0,1.0,0.0,146.65622021,3.0,29.0,42.159936538
5116,1,27400,23939.0,56874.0,1,4,3.0,0.0,1.0,197.8,0.0,11.0,33.779915348721225
5117,0,27400,46575.0,85263.0,1,4,1.0,0.0,0.0,155.64704116,2.0,19.0,39.489317202
5118,0,27400,100951.0,149305.0,1,5,21.0,0.0,0.0,194.53302791,0.0,13.0,41.644172047
5119,0,27400,41370.0,70528.0,1,4,18.0,0.0,0.0,180.20434499,1.0,21.0,33.495088701
5120,0,27500,54511.0,84470.0,1,6,9.0,0.0,1.0,140.24779602,3.0,29.0,40.278298303
5121,0,27500,97679.0,149877.0,1,5,23.0,0.0,0.0,193.0056328,0.0,12.0,39.415166848
5122,0,27500,145774.0,206788.0,2,2,4.0,0.0,0.0,191.94101884,0.0,27.0,38.001192233
5123,0,27500,132000.0,179000.0,1,2,1.0,1.0,0.0,226.23333333,2.0,19.0,33.779915348721225
5124,1,27500,137900.0,184000.0,1,4,10.0,0.0,0.0,179.76627518656667,0.0,0.0,33.779915348721225
5125,0,27500,150666.0,192346.0,2,3,3.0,0.0,0.0,177.87147325,0.0,17.0,39.978650331
5126,0,27500,73760.81719955898,40807.0,1,6,8.0,1.0,0.4494423791821561,95.533519165,1.1860550458715597,13.0,20.39892362
5127,0,27500,69579.0,117799.0,1,6,5.0,0.0,0.0,84.373124498,2.0,32.0,38.862120807
5128,1,27500,97601.0,136546.0,1,6,9.0,0.0,0.0,80.497147072,5.0,39.0,33.779915348721225
5129,0,27500,131269.0,211014.0,1,2,10.0,0.0,0.0,234.35128879,2.0,26.0,18.735147443
5130,0,27500,23439.0,47177.0,1,6,25.0,0.0,0.0,112.89450731,0.0,11.0,23.022894085
5131,0,27600,54584.0,86568.0,1,6,22.0,0.0,0.0,214.8157373,1.0,27.0,35.223970798
5132,0,27600,73846.0,100216.0,1,2,12.0,0.0,0.0,282.37066144,1.0,33.0,38.191251339
5133,0,27600,60039.0,86166.0,1,4,0.0,0.0,0.0,100.94932169,0.0,23.0,33.820934036
5134,0,27600,121592.0,153432.0,1,5,2.0,0.0,0.0,297.0016085,0.0,24.0,40.015316476
5135,0,27600,103898.0,130784.0,1,4,11.0,0.0,0.0,147.12839778,0.0,29.0,42.009813582
5136,0,27600,131887.0,174323.0,1,5,0.0,0.0,0.0,243.05371295,2.0,24.0,35.271867032
5137,0,27600,150120.0,191972.0,2,3,3.0,0.0,0.0,178.03849109,1.0,16.0,41.807428045
5138,0,27600,64818.0,91915.0,1,6,16.0,0.0,0.0,99.604607809,0.0,17.0,32.461144333
5139,0,27600,153063.0,202542.0,2,6,10.0,0.0,0.0,266.93895601,2.0,33.0,42.829145821
5140,0,27600,57327.0,87683.0,1,4,0.0,0.0,0.0,98.521771002,0.0,23.0,34.760575409
5141,0,27600,73760.81719955898,117581.0,1,5,10.0,0.0,0.0,165.00583942,0.0,27.0,34.998727775
5142,0,27600,54328.0,94216.0,1,6,24.0,1.0,2.0,188.39374192,1.0,19.0,26.833312167
5143,0,27600,124139.0,157940.0,1,5,4.0,0.0,0.0,288.88653955,0.0,24.0,38.22673698
5144,0,27600,123121.0,157337.0,1,5,2.0,0.0,0.0,283.28285346,0.0,24.0,36.948273863
5145,0,27600,72468.0,106906.0,1,2,12.0,0.0,0.0,288.84955151,1.0,32.0,38.984013009
5146,0,27600,112753.0,155166.0,1,2,6.0,0.0,0.0,124.9909552,3.0,26.0,32.088681352
5147,0,27600,129311.0,188143.0,1,5,1.0,0.2545696877380046,0.4494423791821561,122.51688476,1.1860550458715597,39.0,30.474173738
5148,0,27600,74964.0,118507.0,1,6,5.0,0.0,0.0,91.711246204,1.0,32.0,39.146755766
5149,0,27700,63962.0,101676.0,1,6,15.0,0.0,1.0,138.5694126,0.0,30.0,37.384588482
5150,0,27700,103249.0,206521.0,1,6,24.0,0.0,0.0,196.78163285,0.0,19.0,25.688176342
5151,1,27700,97834.0,132396.0,2,2,18.0,0.0,2.0,303.95191452,2.0,26.0,6.8870241268
5152,0,27700,54617.0,87722.0,1,6,9.0,0.0,1.0,132.41138177,3.0,29.0,39.631102993
5153,0,27700,73148.0,101462.0,1,2,10.0,0.0,0.0,264.60538941,0.0,33.0,40.475793354
5154,1,27700,73760.81719955898,65635.0,2,6,18.0,0.0,3.0,221.1,1.0,28.0,33.779915348721225
5155,1,27700,61396.0,111627.0,0,3,20.0,0.0,0.0,87.002500108,0.0,4.0,84.61388869
5156,0,27700,25947.0,49836.0,1,6,24.0,0.0,0.0,120.02585206,0.0,10.0,23.810173362
5157,0,27700,77886.0,114494.0,1,2,9.0,0.0,0.0,118.47135379,0.0,18.0,28.344078391
5158,0,27700,54541.0,78832.0,1,4,0.0,0.0,0.0,186.02084261,2.0,19.0,39.614334977
5159,0,27700,149169.0,183234.0,1,2,8.0,0.0,0.0,314.78583915,0.0,35.0,37.636682724
5160,1,27700,19300.0,39000.0,1,5,12.0,3.0,0.0,212.06666667,0.0,46.0,33.779915348721225
5161,1,27700,83300.0,,2,5,20.0,1.0,4.0,247.93333333,1.0,19.0,33.779915348721225
5162,1,27700,85285.0,116468.0,1,6,9.0,0.0,0.0,312.80792835,0.0,36.0,35.96802437
5163,0,27700,76055.0,126560.0,1,4,0.0,0.0,0.0,310.6263344,1.0,23.0,38.983558116
5164,0,27700,73760.81719955898,42515.0,1,6,11.0,1.0,0.4494423791821561,95.043074141,1.1860550458715597,13.0,20.209037687
5165,0,27700,120070.0,153652.0,1,4,4.0,0.2545696877380046,0.4494423791821561,300.16806121,2.0,35.0,43.920191228
5166,0,27700,141930.0,182516.0,1,2,0.0,0.0,0.0,235.63057648,2.0,19.0,41.958813501
5167,0,27700,35132.0,71456.0,1,5,13.0,0.0,0.0,84.874967196,5.0,16.0,35.650730315
5168,0,27700,67446.0,99206.0,1,2,11.0,0.0,0.0,286.96597112,0.0,32.0,38.995164401
5169,0,27800,114417.0,150849.0,1,5,5.0,0.0,0.0,285.38612641,0.0,24.0,38.581923865
5170,0,27800,96332.0,123598.0,1,2,1.0,0.0,0.0,190.3137746,2.0,38.0,33.855895472
5171,0,27800,19600.0,50594.0,1,6,24.0,0.0,0.0,137.23404427,1.0,10.0,24.522374645
5172,0,27800,64804.0,97553.0,1,6,15.0,1.0,0.0,105.09866375,1.0,17.0,32.177861062
5173,0,27800,127770.0,169440.0,1,5,2.0,0.0,0.0,235.72854702,1.0,24.0,34.844155434
5174,0,27800,142356.0,177328.0,1,2,6.0,0.0,0.0,315.17556745,0.0,35.0,38.595990922
5175,0,27800,181405.0,229116.0,1,2,0.0,0.0,0.0,297.99814427,0.0,32.0,43.520428182
5176,0,27900,55859.0,92179.0,1,4,0.0,0.0,1.0,94.932544383,0.0,23.0,33.09789894
5177,0,27900,73630.0,106757.0,1,2,11.0,0.0,0.0,282.75969838,1.0,32.0,38.266573205
5178,0,27900,137006.0,207997.0,2,2,5.0,0.0,0.0,194.0931469,1.0,28.0,36.906075155
5179,0,27900,66027.0,102745.0,1,2,9.0,0.0,0.0,298.10325142,1.0,32.0,38.250306047
5180,0,27900,69589.0,115061.0,1,6,5.0,0.0,0.0,97.8638453,1.0,32.0,41.473971731
5181,1,27900,62264.0,39604.0,1,1,10.0,3.0,1.0,118.77826456,7.0,23.0,48.077531472
5182,0,27900,149359.0,192955.0,2,3,0.0,0.0,0.0,172.57959055,1.0,16.0,40.135531359
5183,0,27900,142346.0,185057.0,1,2,9.0,0.0,1.0,155.54869901,0.0,36.0,39.397042716
5184,0,27900,50988.0,81533.0,1,4,1.0,0.0,0.0,167.61445006,2.0,18.0,40.620884753
5185,0,27900,113843.0,156282.0,1,2,7.0,0.0,0.0,109.95962619,2.0,27.0,33.942464847
5186,0,27900,135511.0,184219.0,1,2,1.0,1.0,0.0,241.05228345,2.0,19.0,38.606492713
5187,1,27900,90694.0,121543.0,1,5,5.0,2.0,1.0,107.04625061,8.0,15.0,0.8381175254
5188,0,28000,58002.0,86427.0,1,6,9.0,0.0,1.0,129.57535197,2.0,29.0,39.362693216
5189,0,28000,59775.0,87390.0,1,6,8.0,0.0,0.0,138.48647658,3.0,30.0,41.543804711
5190,0,28000,140770.0,209726.0,2,2,5.0,0.0,0.0,190.32952199,0.0,27.0,38.886605965
5191,0,28000,49764.0,74526.0,1,6,24.0,0.2545696877380046,1.0,294.59478302,1.0,30.0,37.611309376
5192,0,28000,62376.0,104073.0,1,6,16.0,1.0,0.0,146.14192957,0.0,30.0,39.759849639
5193,0,28000,77322.0,118082.0,1,6,7.0,0.0,0.0,80.658093685,1.0,31.0,38.815438401
5194,0,28000,68000.0,106000.0,2,6,6.0,0.2545696877380046,0.4494423791821561,114.7,11.0,21.0,33.779915348721225
5195,1,28000,86600.0,127000.0,1,2,6.5,0.0,4.0,234.36666667,5.0,35.0,33.779915348721225
5196,1,28000,28042.0,63500.0,1,2,14.0,2.0,4.0,121.73333333,4.0,28.0,33.779915348721225
5197,0,28000,96015.0,127551.0,1,2,0.0,1.0,0.0,196.52348814,3.0,37.0,34.871643115
5198,0,28100,100420.0,207737.0,1,6,22.0,0.0,0.0,197.19812185,0.0,19.0,26.372548724
5199,0,28100,135991.0,183598.0,1,5,0.0,0.2545696877380046,0.4494423791821561,131.58912441,1.1860550458715597,38.0,31.085617659
5200,0,28100,96160.0,128767.0,1,4,10.0,0.0,1.0,154.67285803,0.0,29.0,41.117944577
5201,0,28100,86778.0,110851.0,1,4,9.0,0.0,0.0,398.4023372,0.0,44.0,41.04058878
5202,0,28100,32470.0,54522.0,1,6,35.0,0.0,0.0,295.49668351,0.0,23.0,38.7994829
5203,1,28100,61000.0,99000.0,1,5,7.0,0.0,1.0,129.16666667,1.0,31.0,33.779915348721225
5204,1,28100,72100.0,112000.0,1,2,20.0,4.0,1.0,120.73333333,1.0,58.0,33.779915348721225
5205,0,28100,112564.0,162129.0,1,2,7.0,0.0,0.0,115.56446202,2.0,26.0,33.091681472
5206,1,28100,75768.0,,1,6,9.0,0.2545696877380046,0.0,133.12186695,3.0,33.0,46.751800109
5207,0,28200,90485.0,123674.0,1,6,1.0,0.0,1.0,189.73474189,2.0,25.0,41.676985544
5208,0,28200,76011.0,129352.0,1,4,1.0,0.0,0.0,302.80326065,0.0,23.0,36.390473606
5209,0,28200,58232.0,97555.0,1,6,17.0,0.0,1.0,130.45076488,0.0,29.0,38.092730303
5210,0,28200,44363.0,72966.0,1,5,16.0,1.0,0.0,82.270594585,6.0,16.0,34.980525368
5211,0,28200,61038.0,87534.0,1,6,8.0,0.0,0.0,137.48781925,3.0,30.0,39.360018601
5212,0,28200,118728.0,160486.0,1,2,7.0,0.0,0.0,112.52081792,2.0,26.0,34.537342291
5213,0,28200,109184.0,207035.0,1,6,23.0,0.0,0.0,179.93775089,0.0,18.0,23.662456689
5214,0,28200,44321.0,63050.0,1,4,19.0,0.0,0.0,182.24730572,2.0,22.0,32.477167031
5215,0,28200,185607.0,227617.0,1,2,0.0,0.0,0.0,311.06275541,0.0,33.0,42.435284999
5216,0,28200,73760.81719955898,117181.0,1,5,9.0,0.0,0.0,170.64615367,0.0,26.0,31.601436148
5217,0,28200,148455.0,191419.0,2,3,1.0,0.0,0.0,186.98304288,0.0,17.0,39.563303075
5218,0,28200,100353.0,131386.0,1,4,9.0,0.0,0.0,146.06548333,0.0,28.0,38.679207625
5219,0,28200,51663.0,92860.0,1,6,24.0,0.0,1.0,172.34065431,0.0,20.0,26.913004797
5220,0,28200,148772.0,186023.0,2,3,3.0,0.0,0.0,203.57585973,1.0,17.0,43.304658069
5221,1,28200,66242.0,109762.0,1,6,8.0,0.0,1.0,130.96956536,0.0,21.0,60.295413494
5222,0,28300,72572.0,117311.0,1,6,6.0,0.0,0.0,85.797248152,1.0,32.0,39.876503701
5223,0,28300,73760.81719955898,29512.0,2,6,24.0,0.0,0.0,78.109069731,2.0,14.0,30.513283442
5224,0,28300,126942.0,166797.0,1,5,0.0,0.0,0.0,244.72228465,1.0,23.0,33.394853996
5225,0,28300,105000.0,147000.0,1,2,11.0,0.0,0.0,162.36666667,1.0,17.0,33.779915348721225
5226,0,28300,71973.0,119224.0,1,6,4.0,0.0,0.0,89.379952321,2.0,32.0,39.98105906
5227,0,28300,68959.0,102048.0,1,2,12.0,0.0,0.0,278.71470424,1.0,32.0,39.932750126
5228,0,28300,130028.0,178918.0,1,5,2.0,0.2545696877380046,0.4494423791821561,113.94263886,1.1860550458715597,39.0,33.440161627
5229,0,28300,137159.0,186153.0,1,5,0.0,0.2545696877380046,0.4494423791821561,112.17281254,1.1860550458715597,38.0,29.874731494
5230,0,28300,145931.0,239990.0,2,2,27.0,0.0,0.0,357.23095382,0.0,19.0,38.268469992
5231,1,28300,104686.0,136033.0,2,2,13.0,0.0,2.0,291.17166139,1.0,27.0,5.7629948717
5232,0,28400,90823.0,126845.0,1,6,1.0,0.0,0.0,188.77345493,1.0,25.0,42.896715113
5233,0,28400,72870.0,95647.0,1,4,11.0,0.0,0.0,139.04525472,0.0,20.0,37.820678455
5234,0,28400,46126.0,66942.0,1,4,18.0,0.0,0.0,180.66830818,2.0,21.0,33.76903515
5235,0,28400,150784.0,192411.0,2,3,0.0,0.0,0.0,173.30549337,1.0,16.0,41.543254137
5236,0,28400,197852.0,243593.0,1,6,10.0,0.0,0.0,111.10868013,2.0,26.0,41.214965339
5237,0,28400,207687.0,242544.0,2,6,8.0,0.0,0.0,134.00768046,0.0,41.0,41.298386628
5238,0,28400,106020.0,206030.0,1,6,22.0,0.0,0.0,188.75246946,0.0,18.0,25.33037232
5239,0,28400,112996.0,175817.0,1,1,17.0,0.0,0.0,303.28205506,1.0,31.0,36.289002598
5240,0,28400,53480.0,90560.0,1,6,24.0,0.0,1.0,174.47472367,0.0,19.0,24.490839114
5241,0,28400,183314.0,232345.0,1,2,1.0,0.0,0.0,300.90431006,1.0,32.0,42.336226896
5242,0,28400,36484.0,73478.0,1,5,13.0,1.0,0.0,100.9750908,6.0,16.0,34.763993775
5243,0,28400,206126.0,238745.0,2,6,9.0,0.0,0.0,119.0697634,1.0,42.0,41.670187737
5244,0,28500,49461.0,83352.0,1,6,21.0,0.0,0.0,210.02505835,0.0,26.0,37.301764099
5245,0,28500,73188.0,111925.0,2,6,5.0,0.2545696877380046,0.4494423791821561,123.61317437,11.0,21.0,44.520554753
5246,0,28500,97262.0,131830.0,1,4,10.0,0.0,0.0,168.8035325,0.0,29.0,42.324924696
5247,0,28500,73760.81719955898,41763.0,1,6,12.0,1.0,0.4494423791821561,92.866988596,1.1860550458715597,13.0,21.901855997
5248,1,28500,108293.0,135317.0,1,6,5.0,0.0,0.0,219.61525186,4.0,43.0,31.209731086
5249,0,28500,84908.0,108385.0,1,4,10.0,0.0,0.0,384.28504689,0.0,45.0,41.342010942
5250,0,28500,43413.0,73248.0,1,5,13.0,0.0,0.0,102.56701711,6.0,16.0,35.671505075
5251,0,28500,100145.0,130522.0,1,4,10.0,0.0,0.0,137.94286922,0.0,29.0,39.072589176
5252,0,28500,137174.0,186118.0,1,5,1.0,0.2545696877380046,0.4494423791821561,115.29481113,1.1860550458715597,39.0,32.87512565
5253,0,28500,29338.0,62220.0,0,4,2.0,0.0,0.0,113.20592381,1.0,6.0,36.877098508
5254,0,28600,32136.0,51599.0,1,6,35.0,0.0,0.0,284.08384845,0.0,23.0,39.547733785
5255,0,28600,94165.0,130285.0,1,4,10.0,0.0,1.0,137.81333094,0.0,28.0,42.080016037
5256,0,28600,85174.0,127306.0,1,6,1.0,0.0,0.0,193.07391349,1.0,24.0,40.656248579
5257,0,28600,136546.0,185507.0,1,2,0.0,0.0,0.0,212.31409848,3.0,19.0,40.516801315
5258,0,28600,26189.0,50409.0,1,6,36.0,0.0,0.0,287.49617332,0.0,23.0,38.644394598
5259,0,28600,39009.0,75893.0,1,5,12.0,1.0,0.0,85.625519988,6.0,15.0,33.975814412
5260,0,28600,105907.0,156126.0,1,2,10.0,0.0,0.0,165.09073496,1.0,17.0,33.231300882
5261,0,28600,31634.0,65157.0,0,4,5.0,0.0,0.0,119.36202556,1.0,6.0,40.159418765
5262,1,28600,126189.0,167157.0,1,2,19.0,0.0,2.0,239.22703591,0.0,26.0,31.012748928
5263,0,28700,107281.0,155874.0,1,2,10.0,0.0,0.0,173.83583579,0.0,17.0,32.740368493
5264,0,28700,137247.0,186685.0,1,5,0.0,0.2545696877380046,0.4494423791821561,110.49500235,1.1860550458715597,39.0,30.859724325
5265,0,28700,131767.0,214558.0,1,2,10.0,0.0,0.0,238.79489103,2.0,27.0,20.523272269
5266,0,28700,67951.0,106093.0,1,2,11.0,0.0,0.0,263.74392226,0.0,32.0,40.212234831
5267,0,28700,133188.0,179454.0,1,2,1.0,1.0,0.0,223.34866354,1.0,19.0,41.136159259
5268,1,28700,25190.0,59841.0,1,4,1.0,0.0,1.0,201.17678326,0.0,11.0,35.72928694
5269,0,28800,204455.0,245685.0,2,6,8.0,0.0,0.0,123.39674713,1.0,42.0,42.345471385
5270,0,28800,132019.0,168828.0,1,5,0.0,0.0,0.0,231.28613401,1.0,24.0,35.490305671
5271,0,28800,73760.81719955898,121560.0,1,5,8.0,1.0,0.0,175.2063398,0.0,26.0,31.612038453
5272,0,28800,151328.0,194243.0,2,3,2.0,0.0,0.0,174.97705282,0.0,17.0,42.112540128
5273,0,28800,73760.81719955898,44761.0,1,6,10.0,0.0,0.4494423791821561,84.728267958,1.1860550458715597,14.0,22.841663187
5274,0,28800,134144.0,185910.0,1,5,2.0,0.2545696877380046,0.4494423791821561,122.5038922,1.1860550458715597,39.0,30.338219429
5275,0,28800,30357.0,56776.0,1,6,35.0,0.0,0.0,294.42002143,0.0,22.0,37.537461252
5276,0,28900,225000.0,285000.0,1,2,15.0,0.0,1.0,258.73333333,2.0,26.0,33.779915348721225
5277,0,28900,135770.0,188368.0,1,2,0.0,1.0,0.0,229.75322241,2.0,19.0,40.631871388
5278,0,28900,91683.0,127833.0,1,2,0.0,1.0,0.0,187.24240278,3.0,37.0,33.168756851
5279,0,28900,134509.0,211558.0,1,2,10.0,0.0,0.0,247.84445257,2.0,27.0,20.610706647
5280,0,28900,89945.0,124453.0,1,6,2.0,0.0,0.0,194.91024949,2.0,25.0,42.719774573
5281,0,28900,73760.81719955898,117991.0,1,5,7.0,0.0,0.0,159.55002458,0.0,27.0,32.16500253
5282,1,28900,63748.0,36392.0,1,1,9.0,4.0,1.0,124.24789861,6.0,23.0,44.578500055
5283,0,28900,102108.0,147463.0,1,5,19.0,0.0,0.0,205.8658949,0.0,13.0,41.654211317
5284,0,28900,75887.0,117989.0,1,6,4.0,0.0,0.0,92.090542151,2.0,32.0,40.778888426
5285,0,28900,77916.0,130728.0,1,4,2.0,0.0,0.0,290.77260805,1.0,23.0,39.095476448
5286,0,28900,109888.0,182229.0,1,1,16.0,0.0,0.0,302.22641765,1.0,30.0,33.319061895
5287,0,28900,29515.0,49525.0,1,6,36.0,0.0,0.0,288.65624667,0.0,24.0,39.60580772
5288,0,29000,152065.0,192445.0,2,3,2.0,0.0,0.0,166.94856833,0.0,16.0,41.563839245
5289,0,29000,32109.0,49912.0,1,6,34.0,0.0,0.0,278.56500343,1.0,23.0,39.796560762
5290,1,29000,149900.0,201000.0,0,3,5.0,4.0,4.0,131.93333333,1.0,29.0,33.779915348721225
5291,1,29000,79000.0,,2,2,8.0,0.0,1.0,189.7,1.0,33.0,33.779915348721225
5292,1,29000,72478.0,113000.0,1,6,1.5,0.0,6.0,114.66666667,4.0,12.0,33.779915348721225
5293,1,29000,101824.0,,1,5,4.0,2.0,4.0,186.7,0.0,14.0,33.779915348721225
5294,0,29200,116202.0,160084.0,1,2,6.0,0.0,0.0,124.12146165,3.0,26.0,32.644529835
5295,0,29200,50105.0,83815.0,1,6,21.0,0.0,0.0,188.20102865,0.0,26.0,35.595750669
5296,0,29200,139299.0,180818.0,1,2,1.0,0.0,0.0,226.86114488,1.0,19.0,40.817309246
5297,0,29200,99600.0,143000.0,1,6,15.0,0.0,0.0,232.33333333,1.0,40.0,33.779915348721225
5298,0,29300,228059.0,291314.0,1,2,16.0,0.0,1.0,259.67720211,2.0,26.0,28.173645541
5299,0,29300,68024.0,115954.0,2,6,6.0,0.2545696877380046,0.4494423791821561,109.91502045,11.0,21.0,44.369170763
5300,0,29400,119256.0,160683.0,1,2,6.0,0.0,0.0,109.12119697,3.0,27.0,33.301762888
5301,1,29400,48800.0,86000.0,1,6,5.0,1.0,0.0,52.766532731,2.0,21.0,33.779915348721225
5302,0,29400,39354.0,75553.0,1,5,13.0,1.0,0.0,77.342597043,6.0,15.0,35.110448893
5303,0,29400,109457.0,145453.0,1,6,15.0,0.0,0.0,222.85871099,1.0,40.0,40.697418457
5304,0,29500,232801.0,289260.0,1,2,13.0,0.0,0.0,264.43150764,2.0,25.0,26.981363085
5305,0,29500,50079.0,80222.0,1,4,1.0,0.0,0.0,147.99011817,2.0,19.0,38.139021997
5306,0,29500,48590.0,81354.0,1,4,0.0,0.0,0.0,157.02632626,3.0,18.0,40.170618286
5307,1,29500,118000.0,169900.0,1,5,8.0,0.0,0.0,138.96666667,1.0,23.0,33.779915348721225
5308,0,29600,233916.0,291490.0,1,2,15.0,0.0,1.0,259.73346527,2.0,25.0,25.105086064
5309,0,29700,46268.0,79463.0,1,4,0.0,0.0,0.0,161.27602904,3.0,19.0,40.261962227
5310,0,29700,100657.0,148653.0,1,6,14.0,0.0,0.0,221.92531148,0.0,40.0,42.302907328
5311,0,29800,134560.0,187551.0,1,2,1.0,0.0,0.0,225.09229867,1.0,19.0,39.211937494
5312,0,29800,225481.0,290762.0,1,2,13.0,0.0,1.0,239.32163058,1.0,26.0,24.77798542
5313,0,29800,34000.0,71000.0,1,6,10.0,0.2545696877380046,0.4494423791821561,115.66666667,1.1860550458715597,24.0,33.779915348721225
5314,0,29900,230499.0,294326.0,1,2,15.0,0.0,1.0,250.49100715,2.0,26.0,27.920661771
5315,0,29900,135955.0,182161.0,1,2,0.0,0.0,0.0,235.3710385,2.0,18.0,38.699746592
5316,0,29900,73506.0,115000.0,1,5,11.0,0.0,0.0,77.133333333,1.0,35.0,33.779915348721225
5317,1,29900,22000.0,,1,6,2.0,2.0,0.0,81.133333333,11.0,10.0,33.779915348721225
5318,0,29900,131756.0,167302.0,1,5,0.0,0.0,0.0,237.56224137,1.0,24.0,35.043100516
5319,0,30000,74975.0,118886.0,1,5,12.0,0.0,0.0,85.045754904,0.0,34.0,26.349131932
5320,0,30000,77853.0,114746.0,2,6,6.0,0.2545696877380046,0.4494423791821561,114.58372248,10.0,21.0,43.29474364
5321,0,30000,79044.0,118685.0,1,5,12.0,0.0,0.0,92.118875541,1.0,34.0,27.224985258
5322,0,30000,12223.0,35875.06,1,6,28.5,0.0,0.0,199.83333333,0.0,15.0,33.779915348721225
5323,0,30000,187000.0,293000.0,1,6,28.0,0.0,0.0,156.63333333,0.0,23.0,33.779915348721225
5324,0,30000,32657.0,76000.0,1,6,8.922268135904508,0.2545696877380046,0.4494423791821561,288.33333333,0.0,16.0,33.779915348721225
5325,0,30000,48000.0,97000.0,1,4,3.0,0.0,0.0,173.5,2.0,25.0,33.779915348721225
5326,0,30000,224000.0,282000.0,1,2,5.0,0.0,1.0,209.36666667,0.0,30.0,33.779915348721225
5327,0,30000,8875.0,57000.0,1,6,0.0,0.0,0.0,100.46666667,1.0,6.0,33.779915348721225
5328,1,30000,73760.81719955898,50000.0,2,4,4.0,0.0,1.0,118.66666667,1.0,15.0,33.779915348721225
5329,1,30000,17696.0,53100.0,1,5,20.0,4.0,5.0,147.86666667,0.0,28.0,33.779915348721225
5330,1,30000,176000.0,240000.0,1,2,1.0,1.0,0.0,198.86666667,2.0,13.0,33.779915348721225
5331,1,30000,73760.81719955898,46200.0,0,0,0.0,1.0,3.0,200.93333333,10.0,15.0,33.779915348721225
5332,0,30000,109583.0,153132.0,1,2,10.0,0.0,0.0,162.3840072,1.0,16.0,33.760305236
5333,0,30000,15214.0,38094.0,1,6,26.0,0.0,0.0,199.46979091,0.0,15.0,39.549873804
5334,0,30000,20000.0,38000.0,1,6,0.9,0.0,0.0,59.833333333,0.0,7.0,33.779915348721225
5335,0,30100,24350.0,40356.0,1,6,0.0,0.0,0.0,81.840250201,0.0,6.0,13.409995648
5336,1,30100,92249.0,,2,4,2.0,1.0,0.0,180.68015364,0.0,21.0,31.089120287
5337,0,30100,138322.0,186139.0,1,2,2.0,0.0,0.0,215.75086797,2.0,19.0,39.189141603
5338,0,30100,228006.0,285921.0,1,2,15.0,0.0,0.0,250.53988412,2.0,25.0,27.813291406
